code,request_id,last_qty,transact_time,original_request_id
SZ.000001,7083893,700,2021-05-19 10:07:48.710,7062259
SZ.000001,7087016,800,2021-05-19 10:07:50.380,7063632
SZ.000001,7088109,100,2021-05-19 10:07:51.090,7064824
SZ.000001,7088224,400,2021-05-19 10:07:51.160,7074460
SZ.000001,7091201,100,2021-05-19 10:07:52.740,7085086
SZ.000001,7092977,700,2021-05-19 10:07:53.810,7065633
SZ.000001,7096040,300,2021-05-19 10:07:55.520,4996327
SZ.000001,7098200,200,2021-05-19 10:07:56.810,7022729
SZ.000001,7110653,10000,2021-05-19 10:08:03.780,7088186
SZ.000001,7111574,3000,2021-05-19 10:08:04.160,6184097
SZ.000001,7115282,100,2021-05-19 10:08:06.250,6747726
SZ.000001,7115982,700,2021-05-19 10:08:06.630,7079621
SZ.000001,7118838,500,2021-05-19 10:08:08.010,6358474
SZ.000001,7119940,500,2021-05-19 10:08:08.600,6457880
SZ.000001,7122037,100,2021-05-19 10:08:09.670,7085853
SZ.000001,7122249,300,2021-05-19 10:08:09.780,7089753
SZ.000001,7124194,100,2021-05-19 10:08:10.630,425432
SZ.000001,7124832,1100,2021-05-19 10:08:11.020,6140769
SZ.000001,7127964,100,2021-05-19 10:08:12.710,6643871
SZ.000001,7133802,1300,2021-05-19 10:08:15.840,7128964
SZ.000001,7134860,600,2021-05-19 10:08:16.170,7080470
SZ.000001,7136896,1000,2021-05-19 10:08:17.180,6503801
SZ.000001,7137081,100,2021-05-19 10:08:17.280,7059888
SZ.000001,7137954,100,2021-05-19 10:08:17.900,6256073
SZ.000001,7144058,200,2021-05-19 10:08:21.050,5729947
SZ.000001,7144916,300,2021-05-19 10:08:21.450,6276913
SZ.000001,7147277,2200,2021-05-19 10:08:22.520,7101938
SZ.000001,7147709,1900,2021-05-19 10:08:22.830,5654501
SZ.000001,7151864,1000,2021-05-19 10:08:25.300,2710399
SZ.000001,7155904,300,2021-05-19 10:08:27.640,6830884
SZ.000001,7156102,5000,2021-05-19 10:08:27.730,2148041
SZ.000001,7157871,500,2021-05-19 10:08:28.590,6760189
SZ.000001,7159651,5000,2021-05-19 10:08:29.860,2071526
SZ.000001,7161796,1000,2021-05-19 10:08:31.100,6447572
SZ.000001,7162894,200,2021-05-19 10:08:31.740,7141360
SZ.000001,7165117,5400,2021-05-19 10:08:33.210,3718344
SZ.000001,7168430,600,2021-05-19 10:08:35.110,7023131
SZ.000001,7168494,10000,2021-05-19 10:08:35.140,6707426
SZ.000001,7168903,500,2021-05-19 10:08:35.400,6471422
SZ.000001,7174750,300,2021-05-19 10:08:38.420,6921245
SZ.000001,7178005,600,2021-05-19 10:08:40.150,7151921
SZ.000001,7180022,1000,2021-05-19 10:08:41.260,3285642
SZ.000001,7180031,3000,2021-05-19 10:08:41.260,6094370
SZ.000001,7182820,100,2021-05-19 10:08:42.870,7173988
SZ.000001,7183357,500,2021-05-19 10:08:43.100,6762022
SZ.000001,7186604,100,2021-05-19 10:08:45.200,7111697
SZ.000001,7187103,5000,2021-05-19 10:08:45.500,2440317
SZ.000001,7188710,600,2021-05-19 10:08:46.180,7138210
SZ.000001,7201724,700,2021-05-19 10:08:53.460,6930100
SZ.000001,7202995,5500,2021-05-19 10:08:54.220,6253915
SZ.000001,7203619,1100,2021-05-19 10:08:54.640,7117703
SZ.000001,7212453,700,2021-05-19 10:08:59.750,7194938
SZ.000001,7215138,2768,2021-05-19 10:09:00.990,6738263
SZ.000001,7215992,100,2021-05-19 10:09:01.320,7191043
SZ.000001,7218993,900,2021-05-19 10:09:03.100,6811990
SZ.000001,7229867,1000,2021-05-19 10:09:08.560,6062108
SZ.000001,7231314,200,2021-05-19 10:09:09.360,1467941
SZ.000001,7236046,1200,2021-05-19 10:09:11.910,7179438
SZ.000001,7236683,500,2021-05-19 10:09:12.280,7214702
SZ.000001,7238508,1000,2021-05-19 10:09:13.090,4895448
SZ.000001,7240444,800,2021-05-19 10:09:14.300,6626448
SZ.000001,7242994,800,2021-05-19 10:09:15.770,7212867
SZ.000001,7244690,3500,2021-05-19 10:09:16.620,6957840
SZ.000001,7245841,300,2021-05-19 10:09:17.340,5300417
SZ.000001,7245977,300,2021-05-19 10:09:17.430,6759669
SZ.000001,7246284,300,2021-05-19 10:09:17.620,7202474
SZ.000001,7246403,500,2021-05-19 10:09:17.670,596505
SZ.000001,7248480,100,2021-05-19 10:09:18.950,7233956
SZ.000001,7249819,200,2021-05-19 10:09:19.540,7198804
SZ.000001,7252471,2200,2021-05-19 10:09:21.100,7196318
SZ.000001,7253233,200,2021-05-19 10:09:21.530,1612419
SZ.000001,7258620,500,2021-05-19 10:09:24.680,7205592
SZ.000001,7272031,1000,2021-05-19 10:09:32.660,6257127
SZ.000001,7288049,500,2021-05-19 10:09:41.710,7096275
SZ.000001,7288661,2000,2021-05-19 10:09:42.120,7049024
SZ.000001,7289164,4000,2021-05-19 10:09:42.420,7038213
SZ.000001,7291559,100,2021-05-19 10:09:43.480,6944016
SZ.000001,7297005,700,2021-05-19 10:09:46.490,7203370
SZ.000001,7297364,700,2021-05-19 10:09:46.680,7284913
SZ.000001,7298143,500,2021-05-19 10:09:47.200,6985342
SZ.000001,7300978,100,2021-05-19 10:09:48.890,7277046
SZ.000001,7303261,100,2021-05-19 10:09:50.000,7293706
SZ.000001,7307050,3600,2021-05-19 10:09:52.270,7106781
SZ.000001,7307614,10400,2021-05-19 10:09:52.580,7181717
SZ.000001,7312764,400,2021-05-19 10:09:55.750,6474480
SZ.000001,7313151,100,2021-05-19 10:09:56.010,2178646
SZ.000001,7313641,2400,2021-05-19 10:09:56.320,6778701
SZ.000001,7316635,500,2021-05-19 10:09:58.090,7200295
SZ.000001,7317134,11100,2021-05-19 10:09:58.310,7208455
SZ.000001,7322250,100,2021-05-19 10:10:01.000,7318632
SZ.000001,7328714,7600,2021-05-19 10:10:04.000,7236292
SZ.000001,7329147,5000,2021-05-19 10:10:04.090,5602158
SZ.000001,7332996,500,2021-05-19 10:10:05.680,6765598
SZ.000001,7334967,2200,2021-05-19 10:10:06.500,7331705
SZ.000001,7334975,100,2021-05-19 10:10:06.500,7331704
SZ.000001,7335046,1600,2021-05-19 10:10:06.530,7319031
SZ.000001,7335183,500,2021-05-19 10:10:06.570,7319737
SZ.000001,7336630,800,2021-05-19 10:10:07.000,7248615
SZ.000001,7338129,100,2021-05-19 10:10:07.330,7319570
SZ.000001,7340024,10394,2021-05-19 10:10:08.100,7336722
SZ.000001,7340044,7100,2021-05-19 10:10:08.100,7336724
SZ.000001,7340045,1000,2021-05-19 10:10:08.100,7336725
SZ.000001,7340046,6600,2021-05-19 10:10:08.100,7336727
SZ.000001,7340047,300,2021-05-19 10:10:08.100,7336730
SZ.000001,7340048,1600,2021-05-19 10:10:08.100,7336731
SZ.000001,7340052,100,2021-05-19 10:10:08.110,7336987
SZ.000001,7342663,300,2021-05-19 10:10:09.100,7336732
SZ.000001,7342676,100,2021-05-19 10:10:09.110,7336766
SZ.000001,7342677,400,2021-05-19 10:10:09.110,7336726
SZ.000001,7342688,400,2021-05-19 10:10:09.110,7336764
SZ.000001,7342696,400,2021-05-19 10:10:09.110,7336913
SZ.000001,7342697,300,2021-05-19 10:10:09.110,7336914
SZ.000001,7342698,100,2021-05-19 10:10:09.110,7336905
SZ.000001,7342707,100,2021-05-19 10:10:09.120,7336930
SZ.000001,7342708,100,2021-05-19 10:10:09.120,7336933
SZ.000001,7342714,600,2021-05-19 10:10:09.130,7336852
SZ.000001,7342725,200,2021-05-19 10:10:09.130,7336908
SZ.000001,7342730,200,2021-05-19 10:10:09.130,7336906
SZ.000001,7342732,100,2021-05-19 10:10:09.130,7336910
SZ.000001,7342735,100,2021-05-19 10:10:09.130,7336759
SZ.000001,7342737,300,2021-05-19 10:10:09.140,7336787
SZ.000001,7342758,100,2021-05-19 10:10:09.140,7336909
SZ.000001,7342761,600,2021-05-19 10:10:09.140,7336918
SZ.000001,7342782,700,2021-05-19 10:10:09.140,7336916
SZ.000001,7342802,200,2021-05-19 10:10:09.150,7336915
SZ.000001,7342817,100,2021-05-19 10:10:09.150,7337000
SZ.000001,7342818,400,2021-05-19 10:10:09.150,7337009
SZ.000001,7342820,700,2021-05-19 10:10:09.150,7337007
SZ.000001,7342827,300,2021-05-19 10:10:09.160,7336931
SZ.000001,7342828,300,2021-05-19 10:10:09.160,7336917
SZ.000001,7342860,100,2021-05-19 10:10:09.170,7336956
SZ.000001,7342870,200,2021-05-19 10:10:09.170,7336929
SZ.000001,7342906,400,2021-05-19 10:10:09.180,7336932
SZ.000001,7343213,100,2021-05-19 10:10:09.270,7337573
SZ.000001,7344335,100,2021-05-19 10:10:09.630,6177972
SZ.000001,7347056,1300,2021-05-19 10:10:10.330,7336758
SZ.000001,7347065,300,2021-05-19 10:10:10.330,7336771
SZ.000001,7349554,100,2021-05-19 10:10:11.280,5355647
SZ.000001,7350576,1600,2021-05-19 10:10:11.820,7138871
SZ.000001,7353406,700,2021-05-19 10:10:13.020,7320014
SZ.000001,7357962,600,2021-05-19 10:10:15.160,4850045
SZ.000001,7357977,1000,2021-05-19 10:10:15.170,6885060
SZ.000001,7361255,500,2021-05-19 10:10:16.400,7340012
SZ.000001,7367127,200,2021-05-19 10:10:19.430,1613938
SZ.000001,7372777,500,2021-05-19 10:10:22.620,7229100
SZ.000001,7372986,100,2021-05-19 10:10:22.780,7358412
SZ.000001,7373998,3500,2021-05-19 10:10:23.420,4577117
SZ.000001,7375454,4000,2021-05-19 10:10:24.340,7370931
SZ.000001,7375466,200,2021-05-19 10:10:24.360,7370932
SZ.000001,7375467,600,2021-05-19 10:10:24.360,7370934
SZ.000001,7375468,1000,2021-05-19 10:10:24.370,7370933
SZ.000001,7376642,600,2021-05-19 10:10:24.960,6646956
SZ.000001,7377612,200,2021-05-19 10:10:25.370,7221576
SZ.000001,7378089,7800,2021-05-19 10:10:25.610,3234814
SZ.000001,7384040,200,2021-05-19 10:10:28.820,7316420
SZ.000001,7386012,400,2021-05-19 10:10:30.010,6198139
SZ.000001,7386277,100,2021-05-19 10:10:30.120,7377942
SZ.000001,7387781,1300,2021-05-19 10:10:30.980,7361961
SZ.000001,7388614,100,2021-05-19 10:10:31.280,7386235
SZ.000001,7389088,1000,2021-05-19 10:10:31.520,6763289
SZ.000001,7390122,200,2021-05-19 10:10:32.160,6877545
SZ.000001,7390160,1000,2021-05-19 10:10:32.190,7289830
SZ.000001,7391505,100,2021-05-19 10:10:33.050,7388561
SZ.000001,7391938,2000,2021-05-19 10:10:33.340,6477725
SZ.000001,7393936,100,2021-05-19 10:10:34.170,7391443
SZ.000001,7394716,1800,2021-05-19 10:10:34.520,6745336
SZ.000001,7395003,100,2021-05-19 10:10:34.710,6763324
SZ.000001,7396109,5300,2021-05-19 10:10:35.490,6612556
SZ.000001,7397413,500,2021-05-19 10:10:36.260,5545052
SZ.000001,7397990,2600,2021-05-19 10:10:36.630,1273503
SZ.000001,7398057,700,2021-05-19 10:10:36.660,7335840
SZ.000001,7413246,2200,2021-05-19 10:10:45.420,7264598
SZ.000001,7414381,500,2021-05-19 10:10:46.020,7306899
SZ.000001,7415507,2400,2021-05-19 10:10:46.580,4488216
SZ.000001,7418042,500,2021-05-19 10:10:48.290,7071688
SZ.000001,7418058,100,2021-05-19 10:10:48.310,5932158
SZ.000001,7418115,1300,2021-05-19 10:10:48.360,6456589
SZ.000001,7419008,500,2021-05-19 10:10:48.830,3328711
SZ.000001,7419077,1000,2021-05-19 10:10:48.870,7279082
SZ.000001,7421625,200,2021-05-19 10:10:50.170,6934415
SZ.000001,7422221,200,2021-05-19 10:10:50.470,1557635
SZ.000001,7423758,100,2021-05-19 10:10:51.330,7072293
SZ.000001,7424567,4000,2021-05-19 10:10:51.740,6771892
SZ.000001,7427799,200,2021-05-19 10:10:53.650,6185503
SZ.000001,7429306,400,2021-05-19 10:10:54.610,7336306
SZ.000001,7430988,100,2021-05-19 10:10:55.540,6096703
SZ.000001,7431865,100,2021-05-19 10:10:56.190,7395470
SZ.000001,7431995,4000,2021-05-19 10:10:56.270,6218382
SZ.000001,7433444,3500,2021-05-19 10:10:57.210,7266527
SZ.000001,7434079,700,2021-05-19 10:10:57.670,7336969
SZ.000001,7440106,100,2021-05-19 10:11:01.030,6770153
SZ.000001,7440449,600,2021-05-19 10:11:01.210,7379549
SZ.000001,7450147,100,2021-05-19 10:11:06.220,5870737
SZ.000001,7452352,14800,2021-05-19 10:11:07.040,7123971
SZ.000001,7453255,200,2021-05-19 10:11:07.390,6924112
SZ.000001,7454317,1000,2021-05-19 10:11:07.970,821239
SZ.000001,7462205,600,2021-05-19 10:11:11.820,7442653
SZ.000001,7465708,500,2021-05-19 10:11:13.670,6617999
SZ.000001,7475571,4000,2021-05-19 10:11:19.540,7323917
SZ.000001,7480747,100,2021-05-19 10:11:22.520,2709729
SZ.000001,7482252,4800,2021-05-19 10:11:23.570,5319659
SZ.000001,7488748,800,2021-05-19 10:11:27.480,6248155
SZ.000001,7495450,23900,2021-05-19 10:11:31.020,7194372
SZ.000001,7495892,600,2021-05-19 10:11:31.190,7479516
SZ.000001,7497121,100,2021-05-19 10:11:31.890,7486401
SZ.000001,7497145,100,2021-05-19 10:11:31.910,7486448
SZ.000001,7500888,300,2021-05-19 10:11:34.140,6463845
SZ.000001,7500947,500,2021-05-19 10:11:34.170,7407750
SZ.000001,7503107,3000,2021-05-19 10:11:35.450,7209162
SZ.000001,7503624,100,2021-05-19 10:11:35.730,6043506
SZ.000001,7504133,4200,2021-05-19 10:11:36.110,6513364
SZ.000001,7504977,1500,2021-05-19 10:11:36.570,7471646
SZ.000001,7504989,3000,2021-05-19 10:11:36.580,7439198
SZ.000001,7506282,500,2021-05-19 10:11:37.260,7406501
SZ.000001,7507256,200,2021-05-19 10:11:37.870,3905611
SZ.000001,7513544,100,2021-05-19 10:11:41.770,441387
SZ.000001,7516238,700,2021-05-19 10:11:43.360,6796853
SZ.000001,7516969,2000,2021-05-19 10:11:43.920,6619181
SZ.000001,7518775,4000,2021-05-19 10:11:45.400,7493882
SZ.000001,7522872,500,2021-05-19 10:11:48.030,6491281
SZ.000001,7524208,100,2021-05-19 10:11:48.870,7515571
SZ.000001,7524554,4700,2021-05-19 10:11:49.070,7271378
SZ.000001,7532296,2700,2021-05-19 10:11:53.830,6698464
SZ.000001,7532904,300,2021-05-19 10:11:54.260,4509645
SZ.000001,7538371,100,2021-05-19 10:11:57.740,4720186
SZ.000001,7540109,200,2021-05-19 10:11:58.800,7519584
SZ.000001,7544711,300,2021-05-19 10:12:01.570,1483426
SZ.000001,7545452,11800,2021-05-19 10:12:02.030,7179715
SZ.000001,7546141,100,2021-05-19 10:12:02.410,7471989
SZ.000001,7546217,700,2021-05-19 10:12:02.480,7511563
SZ.000001,7551390,100,2021-05-19 10:12:05.460,7540082
SZ.000001,7553452,1500,2021-05-19 10:12:06.760,6478869
SZ.000001,7553465,1500,2021-05-19 10:12:06.760,6421948
SZ.000001,7555167,10500,2021-05-19 10:12:07.520,7522332
SZ.000001,7566125,2600,2021-05-19 10:12:13.660,7525310
SZ.000001,7566958,200,2021-05-19 10:12:14.210,7559640
SZ.000001,7567803,1000,2021-05-19 10:12:14.670,7552833
SZ.000001,7569117,6000,2021-05-19 10:12:15.390,7535186
SZ.000001,7569270,200,2021-05-19 10:12:15.470,4768358
SZ.000001,7570543,800,2021-05-19 10:12:16.100,4280020
SZ.000001,7574302,400,2021-05-19 10:12:18.450,5455833
SZ.000001,7583070,1000,2021-05-19 10:12:23.350,7401912
SZ.000001,7586133,10000,2021-05-19 10:12:24.910,4888916
SZ.000001,7586658,1000,2021-05-19 10:12:25.120,3260434
SZ.000001,7587248,500,2021-05-19 10:12:25.410,7521994
SZ.000001,7589660,200,2021-05-19 10:12:26.810,7480584
SZ.000001,7590661,1000,2021-05-19 10:12:27.510,6352387
SZ.000001,7592077,100,2021-05-19 10:12:28.200,6326402
SZ.000001,7600503,1500,2021-05-19 10:12:32.790,7390402
SZ.000001,7602241,300,2021-05-19 10:12:33.840,7462514
SZ.000001,7606341,400,2021-05-19 10:12:35.870,4621781
SZ.000001,7606948,500,2021-05-19 10:12:36.220,2848298
SZ.000001,7610183,200,2021-05-19 10:12:37.720,6791170
SZ.000001,7619264,200,2021-05-19 10:12:43.300,7135688
SZ.000001,7622537,700,2021-05-19 10:12:45.320,7292798
SZ.000001,7623555,2200,2021-05-19 10:12:45.880,6103943
SZ.000001,7624745,1000,2021-05-19 10:12:46.460,6708476
SZ.000001,7625898,1100,2021-05-19 10:12:47.240,7222011
SZ.000001,7632088,4000,2021-05-19 10:12:50.840,7552588
SZ.000001,7642602,200,2021-05-19 10:12:57.180,6433059
SZ.000001,7642851,100,2021-05-19 10:12:57.360,4397094
SZ.000001,7647237,1000,2021-05-19 10:12:59.950,807881
SZ.000001,7647646,3200,2021-05-19 10:13:00.180,7410758
SZ.000001,7647879,200,2021-05-19 10:13:00.300,7059798
SZ.000001,7652352,600,2021-05-19 10:13:02.750,7638969
SZ.000001,7652973,200,2021-05-19 10:13:03.180,4369056
SZ.000001,7657195,500,2021-05-19 10:13:05.480,1153200
SZ.000001,7665635,1800,2021-05-19 10:13:10.250,6198398
SZ.000001,7666022,100,2021-05-19 10:13:10.480,7622547
SZ.000001,7667914,2500,2021-05-19 10:13:11.680,7624831
SZ.000001,7671134,1000,2021-05-19 10:13:13.330,3310500
SZ.000001,7678275,3700,2021-05-19 10:13:17.710,7672914
SZ.000001,7681048,200,2021-05-19 10:13:19.400,1944607
SZ.000001,7682666,400,2021-05-19 10:13:20.560,7661541
SZ.000001,7690446,3700,2021-05-19 10:13:25.140,7673391
SZ.000001,7694963,1000,2021-05-19 10:13:27.890,5097531
SZ.000001,7695546,5000,2021-05-19 10:13:28.190,5388862
SZ.000001,7702488,100,2021-05-19 10:13:32.360,7640368
SZ.000001,7705633,100,2021-05-19 10:13:34.460,7347942
SZ.000001,7710822,300,2021-05-19 10:13:37.660,4475162
SZ.000001,7716162,500,2021-05-19 10:13:41.190,7716161
SZ.000001,7717394,2000,2021-05-19 10:13:42.050,5506070
SZ.000001,7719564,500,2021-05-19 10:13:43.260,7631779
SZ.000001,7719587,100,2021-05-19 10:13:43.280,7716166
SZ.000001,7719589,400,2021-05-19 10:13:43.280,7716160
SZ.000001,7719594,400,2021-05-19 10:13:43.280,7716229
SZ.000001,7719601,400,2021-05-19 10:13:43.280,7716164
SZ.000001,7719632,700,2021-05-19 10:13:43.300,7716202
SZ.000001,7719639,100,2021-05-19 10:13:43.300,7716221
SZ.000001,7719652,100,2021-05-19 10:13:43.300,7716167
SZ.000001,7719701,800,2021-05-19 10:13:43.320,7716266
SZ.000001,7721583,2000,2021-05-19 10:13:44.660,3247379
SZ.000001,7721840,1100,2021-05-19 10:13:44.880,7716153
SZ.000001,7722052,700,2021-05-19 10:13:45.040,7630801
SZ.000001,7722514,300,2021-05-19 10:13:45.360,7716168
SZ.000001,7722713,700,2021-05-19 10:13:45.500,5840797
SZ.000001,7723043,13300,2021-05-19 10:13:45.690,7716154
SZ.000001,7727205,400,2021-05-19 10:13:48.430,7322226
SZ.000001,7728008,100,2021-05-19 10:13:48.880,3540823
SZ.000001,7730270,300,2021-05-19 10:13:50.240,7711275
SZ.000001,7730556,100,2021-05-19 10:13:50.450,7700603
SZ.000001,7731048,200,2021-05-19 10:13:50.820,7042279
SZ.000001,7732199,5500,2021-05-19 10:13:51.630,7248626
SZ.000001,7735763,1000,2021-05-19 10:13:53.700,6578409
SZ.000001,7740487,300,2021-05-19 10:13:56.330,5183168
SZ.000001,7741013,400,2021-05-19 10:13:56.750,6840931
SZ.000001,7741950,100,2021-05-19 10:13:57.500,7731980
SZ.000001,7742319,700,2021-05-19 10:13:57.710,7732358
SZ.000001,7744042,800,2021-05-19 10:13:58.670,7211711
SZ.000001,7744876,1800,2021-05-19 10:13:59.310,7581777
SZ.000001,7751472,500,2021-05-19 10:14:03.090,4995585
SZ.000001,7752548,2100,2021-05-19 10:14:03.540,7749658
SZ.000001,7754526,2100,2021-05-19 10:14:04.410,7751858
SZ.000001,7758325,700,2021-05-19 10:14:06.660,7713414
SZ.000001,7758437,700,2021-05-19 10:14:06.720,7722500
SZ.000001,7764812,100,2021-05-19 10:14:10.370,7756236
SZ.000001,7766635,100,2021-05-19 10:14:11.520,7764716
SZ.000001,7769387,100,2021-05-19 10:14:13.230,7766581
SZ.000001,7772749,100,2021-05-19 10:14:15.510,7769267
SZ.000001,7774076,500,2021-05-19 10:14:16.180,7646449
SZ.000001,7775329,600,2021-05-19 10:14:17.100,7123408
SZ.000001,7775685,100,2021-05-19 10:14:17.370,7724342
SZ.000001,7776848,100,2021-05-19 10:14:18.330,7745441
SZ.000001,7780308,400,2021-05-19 10:14:20.240,7761080
SZ.000001,7780832,3500,2021-05-19 10:14:20.590,7471072
SZ.000001,7787371,900,2021-05-19 10:14:24.720,6635380
SZ.000001,7789804,100,2021-05-19 10:14:26.150,3142646
SZ.000001,7792367,900,2021-05-19 10:14:27.890,7300286
SZ.000001,7792437,500,2021-05-19 10:14:27.940,7211387
SZ.000001,7793802,200,2021-05-19 10:14:28.570,7773147
SZ.000001,7795692,200,2021-05-19 10:14:29.940,6837122
SZ.000001,7799245,5700,2021-05-19 10:14:31.980,7725420
SZ.000001,7801216,100,2021-05-19 10:14:33.190,6510163
SZ.000001,7806747,700,2021-05-19 10:14:36.670,7742993
SZ.000001,7806893,9500,2021-05-19 10:14:36.770,7804178
SZ.000001,7812597,100,2021-05-19 10:14:40.420,6200775
SZ.000001,7813175,500,2021-05-19 10:14:40.850,6582241
SZ.000001,7814744,3100,2021-05-19 10:14:41.880,7673575
SZ.000001,7815806,400,2021-05-19 10:14:42.620,7324130
SZ.000001,7815983,100,2021-05-19 10:14:42.720,646221
SZ.000001,7818200,1000,2021-05-19 10:14:43.940,7621176
SZ.000001,7818919,1100,2021-05-19 10:14:44.410,7158240
SZ.000001,7820074,7500,2021-05-19 10:14:45.150,7716145
SZ.000001,7820698,2400,2021-05-19 10:14:45.540,7716149
SZ.000001,7820699,11300,2021-05-19 10:14:45.540,7716147
SZ.000001,7820701,11400,2021-05-19 10:14:45.540,7716148
SZ.000001,7820702,13200,2021-05-19 10:14:45.540,7716152
SZ.000001,7821440,300,2021-05-19 10:14:45.970,7162869
SZ.000001,7825506,100,2021-05-19 10:14:48.540,7747626
SZ.000001,7825978,200,2021-05-19 10:14:48.800,7537648
SZ.000001,7826193,100,2021-05-19 10:14:48.930,646205
SZ.000001,7828843,2000,2021-05-19 10:14:50.490,7729229
SZ.000001,7831191,2000,2021-05-19 10:14:51.920,7793654
SZ.000001,7838706,600,2021-05-19 10:14:56.250,7652353
SZ.000001,7841051,3000,2021-05-19 10:14:57.570,7696973
SZ.000001,7849255,100,2021-05-19 10:15:01.520,7793310
SZ.000001,7850493,700,2021-05-19 10:15:01.940,7772025
SZ.000001,7851173,5000,2021-05-19 10:15:02.310,6704212
SZ.000001,7851255,100,2021-05-19 10:15:02.380,7776200
SZ.000001,7851305,100,2021-05-19 10:15:02.420,7832262
SZ.000001,7851579,700,2021-05-19 10:15:02.530,7774749
SZ.000001,7853577,800,2021-05-19 10:15:03.270,7828100
SZ.000001,7856398,1000,2021-05-19 10:15:04.340,4514938
SZ.000001,7862298,100,2021-05-19 10:15:06.840,5539618
SZ.000001,7867835,1600,2021-05-19 10:15:09.070,7447783
SZ.000001,7874930,400,2021-05-19 10:15:11.690,4191633
SZ.000001,7876792,500,2021-05-19 10:15:12.640,4612496
SZ.000001,7877385,1000,2021-05-19 10:15:12.820,3105744
SZ.000001,7880123,700,2021-05-19 10:15:13.730,7795950
SZ.000001,7884683,100,2021-05-19 10:15:15.830,6841606
SZ.000001,7886265,800,2021-05-19 10:15:16.380,7563682
SZ.000001,7899378,20000,2021-05-19 10:15:22.890,6976802
SZ.000001,7906963,200,2021-05-19 10:15:26.790,6819284
SZ.000001,7915851,10700,2021-05-19 10:15:31.220,7914563
SZ.000001,7928711,2700,2021-05-19 10:15:38.250,7900263
SZ.000001,7930716,2700,2021-05-19 10:15:39.440,7817174
SZ.000001,7931854,5700,2021-05-19 10:15:39.930,7368221
SZ.000001,7933874,5000,2021-05-19 10:15:40.730,6586845
SZ.000001,7939120,600,2021-05-19 10:15:43.300,7917429
SZ.000001,7949244,1000,2021-05-19 10:15:49.070,5773242
SZ.000001,7949786,200,2021-05-19 10:15:49.270,6760464
SZ.000001,7953558,1000,2021-05-19 10:15:51.390,6446860
SZ.000001,7955787,17100,2021-05-19 10:15:52.320,7954834
SZ.000001,7956467,17100,2021-05-19 10:15:52.720,7956152
SZ.000001,7956597,100,2021-05-19 10:15:52.760,6351000
SZ.000001,7969336,1500,2021-05-19 10:15:59.780,451635
SZ.000001,7971921,100,2021-05-19 10:16:01.100,7970005
SZ.000001,7975136,200,2021-05-19 10:16:03.030,1822255
SZ.000001,7980695,2600,2021-05-19 10:16:05.960,7965992
SZ.000001,7982176,300,2021-05-19 10:16:06.810,6796284
SZ.000001,7983329,600,2021-05-19 10:16:07.320,2420959
SZ.000001,7983658,161,2021-05-19 10:16:07.530,7965222
SZ.000001,7983659,200,2021-05-19 10:16:07.530,7965224
SZ.000001,7983731,100,2021-05-19 10:16:07.570,7965523
SZ.000001,7984376,200,2021-05-19 10:16:07.900,7965457
SZ.000001,7989153,500,2021-05-19 10:16:10.520,7834679
SZ.000001,7996123,12500,2021-05-19 10:16:14.520,7992887
SZ.000001,8002089,200,2021-05-19 10:16:17.960,3834078
SZ.000001,8008576,2768,2021-05-19 10:16:21.720,7235670
SZ.000001,8009374,2000,2021-05-19 10:16:22.130,7412960
SZ.000001,8011250,100,2021-05-19 10:16:23.160,7991776
SZ.000001,8011938,200,2021-05-19 10:16:23.670,8008335
SZ.000001,8011964,300,2021-05-19 10:16:23.680,8008308
SZ.000001,8011981,500,2021-05-19 10:16:23.700,8008341
SZ.000001,8013160,1000,2021-05-19 10:16:24.500,6916400
SZ.000001,8015756,300,2021-05-19 10:16:25.860,8008299
SZ.000001,8015845,700,2021-05-19 10:16:25.930,5058885
SZ.000001,8016069,2900,2021-05-19 10:16:26.070,8008296
SZ.000001,8017717,400,2021-05-19 10:16:27.320,7739045
SZ.000001,8020798,5000,2021-05-19 10:16:28.820,7433810
SZ.000001,8026643,1200,2021-05-19 10:16:32.290,6817936
SZ.000001,8029467,500,2021-05-19 10:16:34.050,7843382
SZ.000001,8035371,2300,2021-05-19 10:16:37.600,3348901
SZ.000001,8036242,500,2021-05-19 10:16:38.130,7767492
SZ.000001,8042543,300,2021-05-19 10:16:41.670,7610304
SZ.000001,8048620,400,2021-05-19 10:16:45.240,7726738
SZ.000001,8050392,300,2021-05-19 10:16:46.220,6709403
SZ.000001,8061192,5000,2021-05-19 10:16:52.370,7883527
SZ.000001,8063532,500,2021-05-19 10:16:54.080,6599987
SZ.000001,8069028,400,2021-05-19 10:16:57.500,8008329
SZ.000001,8071667,300,2021-05-19 10:16:58.820,6800606
SZ.000001,8088663,300,2021-05-19 10:17:08.210,7516557
SZ.000001,8093019,500,2021-05-19 10:17:10.780,7827177
SZ.000001,8093071,700,2021-05-19 10:17:10.810,4863790
SZ.000001,8093652,1000,2021-05-19 10:17:11.130,7964701
SZ.000001,8095265,100,2021-05-19 10:17:12.270,599853
SZ.000001,8097107,500,2021-05-19 10:17:13.360,8020614
SZ.000001,8097398,100,2021-05-19 10:17:13.550,4042427
SZ.000001,8113452,3100,2021-05-19 10:17:22.710,8061118
SZ.000001,8113453,3000,2021-05-19 10:17:22.710,8061438
SZ.000001,8113454,1000,2021-05-19 10:17:22.710,8061561
SZ.000001,8113455,2000,2021-05-19 10:17:22.710,8064950
