code,order_time,request_id,order_price,order_qty,side
SZ.000001,2021-05-19 09:49:56.300,4692618,23.85,1100,Bid
SZ.000001,2021-05-19 09:49:56.550,4693213,24.25,500,Ask
SZ.000001,2021-05-19 09:49:56.850,4693919,23.85,200,Ask
SZ.000001,2021-05-19 09:49:56.850,4693933,23.77,400,Ask
SZ.000001,2021-05-19 09:49:56.900,4694029,23.93,1000,Ask
SZ.000001,2021-05-19 09:49:56.910,4694064,24.14,200,Ask
SZ.000001,2021-05-19 09:49:57.380,4695116,23.74,300,Bid
SZ.000001,2021-05-19 09:49:57.480,4695269,23.92,500,Bid
SZ.000001,2021-05-19 09:49:57.490,4695275,23.79,2100,Ask
SZ.000001,2021-05-19 09:49:57.490,4695281,23.79,1400,Bid
SZ.000001,2021-05-19 09:49:57.490,4695284,23.79,100,Bid
SZ.000001,2021-05-19 09:49:57.490,4695285,23.79,1300,Bid
SZ.000001,2021-05-19 09:49:57.490,4695286,23.85,14600,Ask
SZ.000001,2021-05-19 09:49:57.500,4695309,23.79,1400,Bid
SZ.000001,2021-05-19 09:49:57.500,4695318,23.79,700,Bid
SZ.000001,2021-05-19 09:49:57.500,4695324,23.79,300,Bid
SZ.000001,2021-05-19 09:49:57.510,4695336,23.6,5000,Bid
SZ.000001,2021-05-19 09:49:57.530,4695362,23.79,100,Bid
SZ.000001,2021-05-19 09:49:57.530,4695364,23.79,100,Bid
SZ.000001,2021-05-19 09:49:57.540,4695436,23.8,4000,Bid
SZ.000001,2021-05-19 09:49:57.810,4696217,23.79,3000,Bid
SZ.000001,2021-05-19 09:49:58.080,4696941,23.79,100,Bid
SZ.000001,2021-05-19 09:49:58.330,4697713,23.61,3000,Bid
SZ.000001,2021-05-19 09:49:58.590,4698368,23.86,1200,Ask
SZ.000001,2021-05-19 09:49:58.670,4698588,23.72,4500,Bid
SZ.000001,2021-05-19 09:49:58.910,4699061,23.8,500,Bid
SZ.000001,2021-05-19 09:49:59.430,4700273,24.5,200,Ask
SZ.000001,2021-05-19 09:49:59.440,4700283,23.81,600,Bid
SZ.000001,2021-05-19 09:49:59.440,4700286,23.81,100,Bid
SZ.000001,2021-05-19 09:50:00.200,4702104,24.0,1000,Ask
SZ.000001,2021-05-19 09:50:00.220,4702135,23.78,3300,Bid
SZ.000001,2021-05-19 09:50:00.790,4703627,23.8,12300,Bid
SZ.000001,2021-05-19 09:50:00.830,4703744,23.8,37800,Bid
SZ.000001,2021-05-19 09:50:00.960,4704215,24.1,2000,Ask
SZ.000001,2021-05-19 09:50:01.010,4704369,23.85,200,Ask
SZ.000001,2021-05-19 09:50:01.060,4704598,24.8,400,Ask
SZ.000001,2021-05-19 09:50:01.210,4705129,23.87,300,Ask
SZ.000001,2021-05-19 09:50:01.520,4706118,23.82,200,Ask
SZ.000001,2021-05-19 09:50:01.590,4706435,23.85,500,Ask
SZ.000001,2021-05-19 09:50:02.050,4707496,23.85,200,Bid
SZ.000001,2021-05-19 09:50:02.100,4707621,23.87,500,Ask
SZ.000001,2021-05-19 09:50:02.150,4707838,23.85,2600,Bid
SZ.000001,2021-05-19 09:50:02.160,4707864,22.0,100,Bid
SZ.000001,2021-05-19 09:50:02.160,4707865,24.5,10700,Ask
SZ.000001,2021-05-19 09:50:02.170,4707880,26.0,800,Ask
SZ.000001,2021-05-19 09:50:02.290,4708128,23.81,4000,Bid
SZ.000001,2021-05-19 09:50:02.380,4708287,23.81,2900,Bid
SZ.000001,2021-05-19 09:50:02.480,4708497,23.81,3000,Bid
SZ.000001,2021-05-19 09:50:02.690,4708997,23.71,200,Bid
SZ.000001,2021-05-19 09:50:02.910,4709504,24.1,1000,Ask
SZ.000001,2021-05-19 09:50:03.260,4710496,23.9,500,Ask
SZ.000001,2021-05-19 09:50:03.330,4710709,23.88,1000,Ask
SZ.000001,2021-05-19 09:50:03.510,4711139,23.81,10000,Bid
SZ.000001,2021-05-19 09:50:03.570,4711295,23.79,100,Bid
SZ.000001,2021-05-19 09:50:03.600,4711368,23.0,500,Bid
SZ.000001,2021-05-19 09:50:03.820,4712019,23.7,300,Bid
SZ.000001,2021-05-19 09:50:03.880,4712237,23.84,100,Ask
SZ.000001,2021-05-19 09:50:03.890,4712282,23.85,1500,Bid
SZ.000001,2021-05-19 09:50:04.040,4712844,23.97,1000,Ask
SZ.000001,2021-05-19 09:50:04.170,4713351,23.8,11100,Ask
SZ.000001,2021-05-19 09:50:04.260,4713800,23.79,1200,Ask
SZ.000001,2021-05-19 09:50:04.550,4714757,23.85,100,Ask
SZ.000001,2021-05-19 09:50:04.630,4714942,23.8,6200,Bid
SZ.000001,2021-05-19 09:50:04.660,4715012,23.85,3000,Ask
SZ.000001,2021-05-19 09:50:04.830,4715393,23.85,5800,Bid
SZ.000001,2021-05-19 09:50:04.910,4715646,23.77,100,Ask
SZ.000001,2021-05-19 09:50:04.920,4715654,23.81,400,Ask
SZ.000001,2021-05-19 09:50:04.920,4715657,23.81,400,Ask
SZ.000001,2021-05-19 09:50:04.930,4715708,23.6,500,Bid
SZ.000001,2021-05-19 09:50:04.950,4715755,23.77,100,Ask
SZ.000001,2021-05-19 09:50:04.960,4715780,23.81,400,Ask
SZ.000001,2021-05-19 09:50:04.960,4715787,23.85,800,Bid
SZ.000001,2021-05-19 09:50:04.980,4715814,23.85,400,Bid
SZ.000001,2021-05-19 09:50:04.990,4715868,23.77,100,Ask
SZ.000001,2021-05-19 09:50:05.190,4716512,23.85,15500,Bid
SZ.000001,2021-05-19 09:50:05.300,4716811,24.29,1000,Ask
SZ.000001,2021-05-19 09:50:05.550,4717435,22.28,200,Bid
SZ.000001,2021-05-19 09:50:05.720,4717747,23.93,200,Ask
SZ.000001,2021-05-19 09:50:05.790,4717942,24.39,1000,Ask
SZ.000001,2021-05-19 09:50:05.970,4718498,23.8,600,Bid
SZ.000001,2021-05-19 09:50:06.280,4719469,23.85,15100,Bid
SZ.000001,2021-05-19 09:50:06.320,4719592,23.85,5000,Bid
SZ.000001,2021-05-19 09:50:06.390,4719763,23.86,200,Ask
SZ.000001,2021-05-19 09:50:06.500,4719987,23.85,100,Ask
SZ.000001,2021-05-19 09:50:06.500,4719994,23.85,100,Ask
SZ.000001,2021-05-19 09:50:06.500,4719996,23.85,100,Ask
SZ.000001,2021-05-19 09:50:06.500,4719998,23.85,200,Ask
SZ.000001,2021-05-19 09:50:06.500,4720000,23.85,100,Ask
SZ.000001,2021-05-19 09:50:06.560,4720186,23.67,100,Bid
SZ.000001,2021-05-19 09:50:06.570,4720215,23.84,2500,Ask
SZ.000001,2021-05-19 09:50:07.070,4721749,23.5,500,Bid
SZ.000001,2021-05-19 09:50:07.140,4722048,23.81,400,Ask
SZ.000001,2021-05-19 09:50:07.140,4722073,23.85,300,Ask
SZ.000001,2021-05-19 09:50:07.140,4722077,23.85,400,Ask
SZ.000001,2021-05-19 09:50:07.140,4722079,23.85,500,Ask
SZ.000001,2021-05-19 09:50:07.150,4722084,23.85,300,Ask
SZ.000001,2021-05-19 09:50:07.780,4724170,23.96,400,Ask
SZ.000001,2021-05-19 09:50:07.790,4724188,23.96,300,Ask
SZ.000001,2021-05-19 09:50:07.900,4724471,23.85,100,Ask
SZ.000001,2021-05-19 09:50:07.900,4724474,23.92,3500,Ask
SZ.000001,2021-05-19 09:50:08.200,4725419,23.86,4000,Bid
SZ.000001,2021-05-19 09:50:08.240,4725542,23.61,1000,Bid
SZ.000001,2021-05-19 09:50:08.580,4726710,23.92,1200,Ask
SZ.000001,2021-05-19 09:50:08.650,4726952,23.7,200,Bid
SZ.000001,2021-05-19 09:50:08.680,4727014,23.77,100,Bid
SZ.000001,2021-05-19 09:50:08.740,4727164,24.3,500,Ask
SZ.000001,2021-05-19 09:50:09.170,4729019,23.88,8000,Ask
SZ.000001,2021-05-19 09:50:09.370,4729796,23.82,100,Bid
SZ.000001,2021-05-19 09:50:09.660,4730507,23.87,200,Ask
SZ.000001,2021-05-19 09:50:09.680,4730564,23.81,100,Bid
SZ.000001,2021-05-19 09:50:10.000,4731873,23.86,100,Bid
SZ.000001,2021-05-19 09:50:10.030,4732039,23.85,100,Ask
SZ.000001,2021-05-19 09:50:10.410,4733615,23.87,200,Ask
SZ.000001,2021-05-19 09:50:10.730,4734516,23.85,100,Ask
SZ.000001,2021-05-19 09:50:10.770,4734673,23.85,200,Ask
SZ.000001,2021-05-19 09:50:10.890,4735043,23.78,200,Bid
SZ.000001,2021-05-19 09:50:10.900,4735050,23.86,100,Bid
SZ.000001,2021-05-19 09:50:11.060,4735503,23.87,3500,Bid
SZ.000001,2021-05-19 09:50:11.240,4736179,23.87,400,Ask
SZ.000001,2021-05-19 09:50:11.570,4737039,23.95,1000,Ask
SZ.000001,2021-05-19 09:50:11.790,4737505,23.86,2000,Ask
SZ.000001,2021-05-19 09:50:12.010,4737989,23.4,400,Bid
SZ.000001,2021-05-19 09:50:12.120,4738284,23.87,100,Ask
SZ.000001,2021-05-19 09:50:12.290,4738739,24.4,2000,Ask
SZ.000001,2021-05-19 09:50:12.340,4738866,23.81,900,Bid
SZ.000001,2021-05-19 09:50:12.380,4738979,23.85,4600,Bid
SZ.000001,2021-05-19 09:50:12.420,4739088,23.85,100,Bid
SZ.000001,2021-05-19 09:50:12.440,4739132,24.1,100,Ask
SZ.000001,2021-05-19 09:50:12.580,4739433,23.7,400,Ask
SZ.000001,2021-05-19 09:50:13.230,4741510,23.81,300,Ask
SZ.000001,2021-05-19 09:50:13.980,4743436,23.87,100,Ask
SZ.000001,2021-05-19 09:50:14.390,4744456,23.95,200,Ask
SZ.000001,2021-05-19 09:50:14.550,4744763,24.2,300,Ask
SZ.000001,2021-05-19 09:50:14.550,4744773,23.85,1100,Bid
SZ.000001,2021-05-19 09:50:14.660,4744936,23.86,1200,Ask
SZ.000001,2021-05-19 09:50:14.950,4745425,23.86,100,Ask
SZ.000001,2021-05-19 09:50:15.410,4746417,24.2,1000,Ask
SZ.000001,2021-05-19 09:50:15.520,4746657,23.81,8000,Bid
SZ.000001,2021-05-19 09:50:15.570,4746790,24.0,200,Ask
SZ.000001,2021-05-19 09:50:16.020,4748230,24.12,300,Ask
SZ.000001,2021-05-19 09:50:16.130,4748695,23.94,30000,Ask
SZ.000001,2021-05-19 09:50:16.320,4749249,23.88,1600,Bid
SZ.000001,2021-05-19 09:50:16.320,4749288,23.88,400,Ask
SZ.000001,2021-05-19 09:50:16.320,4749292,23.88,400,Ask
SZ.000001,2021-05-19 09:50:16.350,4749370,23.88,1100,Bid
SZ.000001,2021-05-19 09:50:16.400,4749539,23.88,400,Ask
SZ.000001,2021-05-19 09:50:16.590,4750008,24.12,200,Ask
SZ.000001,2021-05-19 09:50:16.730,4750330,23.86,200,Ask
SZ.000001,2021-05-19 09:50:16.730,4750335,23.86,500,Ask
SZ.000001,2021-05-19 09:50:16.840,4750579,23.98,900,Ask
SZ.000001,2021-05-19 09:50:16.910,4750726,23.86,4400,Bid
SZ.000001,2021-05-19 09:50:16.960,4750833,24.68,300,Ask
SZ.000001,2021-05-19 09:50:17.130,4751306,24.01,500,Ask
SZ.000001,2021-05-19 09:50:17.140,4751330,23.86,300,Bid
SZ.000001,2021-05-19 09:50:17.150,4751368,23.86,500,Bid
SZ.000001,2021-05-19 09:50:17.240,4751611,24.09,900,Ask
SZ.000001,2021-05-19 09:50:17.280,4751699,23.86,11500,Bid
SZ.000001,2021-05-19 09:50:17.330,4751845,24.25,1000,Ask
SZ.000001,2021-05-19 09:50:17.730,4752800,23.86,100,Ask
SZ.000001,2021-05-19 09:50:17.970,4753337,23.98,100,Ask
SZ.000001,2021-05-19 09:50:18.020,4753456,24.03,300,Ask
SZ.000001,2021-05-19 09:50:18.160,4753816,23.87,200,Ask
SZ.000001,2021-05-19 09:50:18.410,4754326,23.85,500,Bid
SZ.000001,2021-05-19 09:50:18.660,4754973,23.86,5100,Ask
SZ.000001,2021-05-19 09:50:18.680,4755042,23.97,100,Ask
SZ.000001,2021-05-19 09:50:18.900,4755635,23.08,1000,Bid
SZ.000001,2021-05-19 09:50:19.180,4756823,24.5,600,Ask
SZ.000001,2021-05-19 09:50:19.540,4757760,23.2,100,Bid
SZ.000001,2021-05-19 09:50:19.680,4758100,23.6,1000,Bid
SZ.000001,2021-05-19 09:50:19.780,4758348,23.58,200,Bid
SZ.000001,2021-05-19 09:50:19.810,4758440,23.86,1100,Ask
SZ.000001,2021-05-19 09:50:19.830,4758470,23.79,2000,Bid
SZ.000001,2021-05-19 09:50:19.910,4758717,23.8,100,Ask
SZ.000001,2021-05-19 09:50:19.920,4758733,23.86,300,Ask
SZ.000001,2021-05-19 09:50:19.950,4758820,23.8,100,Ask
SZ.000001,2021-05-19 09:50:20.010,4759006,23.88,400,Ask
SZ.000001,2021-05-19 09:50:20.020,4759018,23.8,100,Ask
SZ.000001,2021-05-19 09:50:20.110,4759258,23.98,100,Ask
SZ.000001,2021-05-19 09:50:20.960,4761413,24.0,1000,Ask
SZ.000001,2021-05-19 09:50:21.130,4761841,23.55,1000,Bid
SZ.000001,2021-05-19 09:50:21.210,4761973,23.81,1000,Bid
SZ.000001,2021-05-19 09:50:21.220,4762011,23.93,100,Ask
SZ.000001,2021-05-19 09:50:21.450,4762562,23.86,100,Bid
SZ.000001,2021-05-19 09:50:21.530,4762744,23.61,500,Bid
SZ.000001,2021-05-19 09:50:21.550,4762800,23.84,900,Bid
SZ.000001,2021-05-19 09:50:21.960,4763727,23.9,400,Bid
SZ.000001,2021-05-19 09:50:22.330,4765012,23.85,500,Bid
SZ.000001,2021-05-19 09:50:22.380,4765233,23.87,800,Ask
SZ.000001,2021-05-19 09:50:22.600,4765718,23.81,100,Ask
SZ.000001,2021-05-19 09:50:22.810,4766141,23.58,300,Bid
SZ.000001,2021-05-19 09:50:22.940,4766367,23.98,200,Ask
SZ.000001,2021-05-19 09:50:22.980,4766486,24.2,200,Ask
SZ.000001,2021-05-19 09:50:23.550,4768328,23.86,10000,Bid
SZ.000001,2021-05-19 09:50:23.560,4768345,23.92,100,Ask
SZ.000001,2021-05-19 09:50:23.560,4768358,23.8,200,Bid
SZ.000001,2021-05-19 09:50:23.630,4768473,23.87,13800,Bid
SZ.000001,2021-05-19 09:50:23.630,4768477,23.9,5000,Bid
SZ.000001,2021-05-19 09:50:23.730,4768660,24.0,1369,Ask
SZ.000001,2021-05-19 09:50:23.790,4768814,23.86,500,Bid
SZ.000001,2021-05-19 09:50:23.910,4769070,26.29,100,Ask
SZ.000001,2021-05-19 09:50:24.000,4769260,24.5,100,Ask
SZ.000001,2021-05-19 09:50:24.280,4769939,23.87,100,Bid
SZ.000001,2021-05-19 09:50:24.760,4771223,23.86,700,Ask
SZ.000001,2021-05-19 09:50:24.860,4771561,23.88,200,Bid
SZ.000001,2021-05-19 09:50:24.890,4771712,23.97,300,Ask
SZ.000001,2021-05-19 09:50:25.000,4772112,23.87,3200,Bid
SZ.000001,2021-05-19 09:50:25.150,4772807,23.85,2000,Bid
SZ.000001,2021-05-19 09:50:25.440,4773744,24.48,100,Ask
SZ.000001,2021-05-19 09:50:25.650,4774189,24.3,1000,Ask
SZ.000001,2021-05-19 09:50:25.760,4774434,23.86,100,Ask
SZ.000001,2021-05-19 09:50:26.390,4775832,23.78,2000,Bid
SZ.000001,2021-05-19 09:50:26.780,4776603,24.0,400,Ask
SZ.000001,2021-05-19 09:50:26.960,4776892,24.2,5900,Ask
SZ.000001,2021-05-19 09:50:27.100,4777195,23.0,300,Bid
SZ.000001,2021-05-19 09:50:27.310,4777660,23.88,4600,Bid
SZ.000001,2021-05-19 09:50:27.540,4778180,23.88,300,Ask
SZ.000001,2021-05-19 09:50:27.630,4778450,23.61,500,Bid
SZ.000001,2021-05-19 09:50:27.640,4778481,23.84,2200,Ask
SZ.000001,2021-05-19 09:50:27.640,4778486,23.88,400,Ask
SZ.000001,2021-05-19 09:50:27.640,4778491,23.88,400,Ask
SZ.000001,2021-05-19 09:50:27.680,4778623,23.88,400,Ask
SZ.000001,2021-05-19 09:50:27.950,4779351,23.5,100,Bid
SZ.000001,2021-05-19 09:50:28.000,4779462,23.69,3400,Bid
SZ.000001,2021-05-19 09:50:28.380,4780612,23.88,1000,Ask
SZ.000001,2021-05-19 09:50:28.530,4780927,23.88,100,Ask
SZ.000001,2021-05-19 09:50:29.050,4782093,23.88,4500,Bid
SZ.000001,2021-05-19 09:50:29.180,4782421,23.88,400,Bid
SZ.000001,2021-05-19 09:50:29.190,4782449,23.88,600,Bid
SZ.000001,2021-05-19 09:50:29.330,4782736,23.88,12100,Bid
SZ.000001,2021-05-19 09:50:29.500,4783093,23.97,1300,Ask
SZ.000001,2021-05-19 09:50:29.570,4783274,24.0,100,Ask
SZ.000001,2021-05-19 09:50:29.580,4783294,24.1,700,Ask
SZ.000001,2021-05-19 09:50:29.900,4784044,23.5,1000,Bid
SZ.000001,2021-05-19 09:50:30.230,4784786,23.89,3500,Bid
SZ.000001,2021-05-19 09:50:30.310,4784946,23.0,1000,Bid
SZ.000001,2021-05-19 09:50:30.350,4785002,23.2,500,Bid
SZ.000001,2021-05-19 09:50:30.590,4785542,23.88,3900,Bid
SZ.000001,2021-05-19 09:50:30.960,4786713,23.78,2600,Ask
SZ.000001,2021-05-19 09:50:31.230,4787596,23.89,2000,Bid
SZ.000001,2021-05-19 09:50:31.330,4787908,23.89,2000,Bid
SZ.000001,2021-05-19 09:50:31.360,4787970,23.96,1000,Ask
SZ.000001,2021-05-19 09:50:31.620,4788799,23.8,100,Bid
SZ.000001,2021-05-19 09:50:32.060,4789927,23.98,100,Ask
SZ.000001,2021-05-19 09:50:32.090,4789982,23.65,500,Bid
SZ.000001,2021-05-19 09:50:32.340,4790559,23.89,2300,Bid
SZ.000001,2021-05-19 09:50:32.670,4791276,24.0,500,Ask
SZ.000001,2021-05-19 09:50:32.880,4791689,23.85,100,Bid
SZ.000001,2021-05-19 09:50:33.070,4792027,23.88,10000,Ask
SZ.000001,2021-05-19 09:50:33.240,4792437,23.94,10500,Bid
SZ.000001,2021-05-19 09:50:33.280,4792506,23.89,1800,Bid
SZ.000001,2021-05-19 09:50:33.290,4792522,22.88,100,Bid
SZ.000001,2021-05-19 09:50:33.300,4792543,23.89,500,Ask
SZ.000001,2021-05-19 09:50:33.380,4792773,23.89,100,Bid
SZ.000001,2021-05-19 09:50:33.570,4793263,23.88,100,Bid
SZ.000001,2021-05-19 09:50:33.950,4794381,23.85,6800,Ask
SZ.000001,2021-05-19 09:50:34.190,4795124,23.88,400,Bid
SZ.000001,2021-05-19 09:50:34.670,4796515,23.95,3000,Ask
SZ.000001,2021-05-19 09:50:34.840,4796912,23.88,200,Ask
SZ.000001,2021-05-19 09:50:34.880,4796989,23.89,3500,Bid
SZ.000001,2021-05-19 09:50:35.000,4797184,23.84,100,Ask
SZ.000001,2021-05-19 09:50:35.030,4797288,23.84,100,Ask
SZ.000001,2021-05-19 09:50:35.070,4797380,23.84,100,Ask
SZ.000001,2021-05-19 09:50:35.280,4797915,23.92,500,Ask
SZ.000001,2021-05-19 09:50:36.280,4800138,23.99,1000,Ask
SZ.000001,2021-05-19 09:50:36.730,4801329,23.0,200,Bid
SZ.000001,2021-05-19 09:50:36.860,4801735,23.9,1000,Bid
SZ.000001,2021-05-19 09:50:36.870,4801768,24.2,1500,Ask
SZ.000001,2021-05-19 09:50:37.180,4802864,24.24,300,Ask
SZ.000001,2021-05-19 09:50:37.220,4802997,23.72,5000,Bid
SZ.000001,2021-05-19 09:50:37.380,4803507,23.87,100,Bid
SZ.000001,2021-05-19 09:50:37.470,4803863,26.29,3300,Ask
SZ.000001,2021-05-19 09:50:37.510,4803974,23.81,600,Bid
SZ.000001,2021-05-19 09:50:37.590,4804236,24.0,500,Ask
SZ.000001,2021-05-19 09:50:37.650,4804421,23.9,400,Bid
SZ.000001,2021-05-19 09:50:37.710,4804550,23.88,1000,Bid
SZ.000001,2021-05-19 09:50:37.920,4805025,23.9,100,Ask
SZ.000001,2021-05-19 09:50:38.420,4806346,24.0,4200,Ask
SZ.000001,2021-05-19 09:50:38.610,4806777,23.61,600,Bid
SZ.000001,2021-05-19 09:50:38.670,4806881,24.4,2000,Ask
SZ.000001,2021-05-19 09:50:38.670,4806886,23.7,200,Bid
SZ.000001,2021-05-19 09:50:39.190,4808203,23.99,2000,Ask
SZ.000001,2021-05-19 09:50:39.980,4810075,23.86,4800,Ask
SZ.000001,2021-05-19 09:50:40.020,4810197,23.82,2400,Bid
SZ.000001,2021-05-19 09:50:40.160,4810669,23.9,500,Bid
SZ.000001,2021-05-19 09:50:40.380,4811672,23.9,100,Bid
SZ.000001,2021-05-19 09:50:40.400,4811729,23.89,1000,Bid
SZ.000001,2021-05-19 09:50:40.630,4812258,23.2,100,Bid
SZ.000001,2021-05-19 09:50:40.690,4812387,23.9,5900,Bid
SZ.000001,2021-05-19 09:50:40.940,4812939,23.9,400,Bid
SZ.000001,2021-05-19 09:50:40.950,4812965,23.9,700,Bid
SZ.000001,2021-05-19 09:50:41.070,4813208,23.9,15700,Bid
SZ.000001,2021-05-19 09:50:41.570,4814424,23.92,1900,Ask
SZ.000001,2021-05-19 09:50:42.000,4815380,23.8,300,Bid
SZ.000001,2021-05-19 09:50:42.040,4815479,23.9,1000,Bid
SZ.000001,2021-05-19 09:50:43.730,4820188,23.58,1000,Bid
SZ.000001,2021-05-19 09:50:43.820,4820385,24.18,300,Ask
SZ.000001,2021-05-19 09:50:44.120,4821170,23.95,700,Bid
SZ.000001,2021-05-19 09:50:44.200,4821390,23.9,1200,Ask
SZ.000001,2021-05-19 09:50:44.210,4821409,24.12,200,Ask
SZ.000001,2021-05-19 09:50:44.400,4821875,24.0,100,Ask
SZ.000001,2021-05-19 09:50:44.730,4822727,24.32,500,Ask
SZ.000001,2021-05-19 09:50:44.980,4823290,23.88,2000,Ask
SZ.000001,2021-05-19 09:50:45.430,4824637,26.0,3000,Ask
SZ.000001,2021-05-19 09:50:45.480,4824833,24.2,200,Ask
SZ.000001,2021-05-19 09:50:45.730,4825598,23.84,700,Bid
SZ.000001,2021-05-19 09:50:46.400,4828024,23.92,100,Ask
SZ.000001,2021-05-19 09:50:46.610,4828565,24.15,2000,Ask
SZ.000001,2021-05-19 09:50:47.000,4829508,23.91,1000,Bid
SZ.000001,2021-05-19 09:50:47.160,4829954,23.95,4500,Ask
SZ.000001,2021-05-19 09:50:47.630,4831020,24.6,500,Ask
SZ.000001,2021-05-19 09:50:47.690,4831123,23.88,400,Bid
SZ.000001,2021-05-19 09:50:47.820,4831416,23.9,3000,Ask
SZ.000001,2021-05-19 09:50:48.640,4833396,23.91,3300,Ask
SZ.000001,2021-05-19 09:50:48.790,4833865,26.0,400,Ask
SZ.000001,2021-05-19 09:50:48.980,4834357,23.92,1000,Bid
SZ.000001,2021-05-19 09:50:49.070,4834764,23.9,100,Bid
SZ.000001,2021-05-19 09:50:49.130,4834996,23.96,100,Ask
SZ.000001,2021-05-19 09:50:49.370,4836054,23.86,100,Ask
SZ.000001,2021-05-19 09:50:49.410,4836204,25.0,500,Ask
SZ.000001,2021-05-19 09:50:50.000,4837535,23.86,100,Ask
SZ.000001,2021-05-19 09:50:50.030,4837613,23.86,100,Ask
SZ.000001,2021-05-19 09:50:50.100,4837793,23.86,100,Ask
SZ.000001,2021-05-19 09:50:50.260,4838303,23.93,3500,Bid
SZ.000001,2021-05-19 09:50:50.490,4838836,23.71,2000,Bid
SZ.000001,2021-05-19 09:50:50.920,4839704,24.5,400,Ask
SZ.000001,2021-05-19 09:50:51.000,4839932,23.0,100,Bid
SZ.000001,2021-05-19 09:50:51.320,4840834,23.9,100,Ask
SZ.000001,2021-05-19 09:50:51.970,4842483,23.87,900,Ask
SZ.000001,2021-05-19 09:50:52.270,4843547,23.9,5400,Bid
SZ.000001,2021-05-19 09:50:52.420,4844089,23.9,1200,Ask
SZ.000001,2021-05-19 09:50:52.550,4844443,26.0,100,Ask
SZ.000001,2021-05-19 09:50:52.680,4844814,23.45,300,Bid
SZ.000001,2021-05-19 09:50:52.820,4845101,23.92,4300,Bid
SZ.000001,2021-05-19 09:50:52.940,4845389,23.92,400,Bid
SZ.000001,2021-05-19 09:50:52.960,4845419,23.92,600,Bid
SZ.000001,2021-05-19 09:50:53.070,4845622,23.91,1500,Bid
SZ.000001,2021-05-19 09:50:53.170,4845921,23.92,12000,Bid
SZ.000001,2021-05-19 09:50:53.280,4846162,23.81,1000,Bid
SZ.000001,2021-05-19 09:50:53.880,4847385,23.92,400,Bid
SZ.000001,2021-05-19 09:50:54.080,4847791,23.9,700,Ask
SZ.000001,2021-05-19 09:50:54.200,4848016,23.92,1100,Bid
SZ.000001,2021-05-19 09:50:54.270,4848166,24.0,100,Ask
SZ.000001,2021-05-19 09:50:54.310,4848229,24.5,1300,Ask
SZ.000001,2021-05-19 09:50:54.470,4848556,24.08,1000,Ask
SZ.000001,2021-05-19 09:50:54.700,4849154,24.03,100,Ask
SZ.000001,2021-05-19 09:50:54.810,4849454,23.93,1000,Ask
SZ.000001,2021-05-19 09:50:54.910,4849718,23.92,200,Ask
SZ.000001,2021-05-19 09:50:55.000,4850045,23.71,600,Bid
SZ.000001,2021-05-19 09:50:55.770,4852311,23.92,100,Bid
SZ.000001,2021-05-19 09:50:55.920,4852812,23.93,200,Ask
SZ.000001,2021-05-19 09:50:56.340,4853876,26.29,100,Ask
SZ.000001,2021-05-19 09:50:56.750,4854637,23.92,4000,Ask
SZ.000001,2021-05-19 09:50:57.490,4856341,23.92,1500,Ask
SZ.000001,2021-05-19 09:50:57.500,4856345,23.92,100,Ask
SZ.000001,2021-05-19 09:50:57.550,4856479,23.86,300,Bid
SZ.000001,2021-05-19 09:50:57.870,4857407,23.09,1000,Bid
SZ.000001,2021-05-19 09:50:57.890,4857430,23.92,2000,Ask
SZ.000001,2021-05-19 09:50:57.930,4857588,23.91,2300,Bid
SZ.000001,2021-05-19 09:50:58.070,4858171,23.92,1000,Ask
SZ.000001,2021-05-19 09:50:58.100,4858291,23.92,100,Ask
SZ.000001,2021-05-19 09:50:58.100,4858293,23.92,100,Ask
SZ.000001,2021-05-19 09:50:58.200,4858723,23.92,100,Ask
SZ.000001,2021-05-19 09:50:58.300,4859031,24.55,500,Ask
SZ.000001,2021-05-19 09:50:58.300,4859045,23.94,300,Bid
SZ.000001,2021-05-19 09:50:58.460,4859736,23.92,2100,Bid
SZ.000001,2021-05-19 09:50:59.070,4861479,23.92,100,Ask
SZ.000001,2021-05-19 09:50:59.090,4861569,23.92,100,Ask
SZ.000001,2021-05-19 09:50:59.290,4862095,23.0,200,Bid
SZ.000001,2021-05-19 09:50:59.400,4862342,23.92,1000,Bid
SZ.000001,2021-05-19 09:50:59.400,4862366,23.95,1800,Ask
SZ.000001,2021-05-19 09:50:59.750,4863048,23.9,1700,Ask
SZ.000001,2021-05-19 09:50:59.910,4863471,23.92,8700,Ask
SZ.000001,2021-05-19 09:50:59.990,4863790,23.68,700,Bid
SZ.000001,2021-05-19 09:51:00.090,4864118,23.92,100,Ask
SZ.000001,2021-05-19 09:51:00.160,4864256,23.92,100,Ask
SZ.000001,2021-05-19 09:51:00.420,4864856,23.93,1000,Ask
SZ.000001,2021-05-19 09:51:00.770,4865951,24.7,2000,Ask
SZ.000001,2021-05-19 09:51:00.830,4866129,23.92,100,Bid
SZ.000001,2021-05-19 09:51:00.860,4866205,23.93,100,Ask
SZ.000001,2021-05-19 09:51:01.120,4867004,25.36,600,Ask
SZ.000001,2021-05-19 09:51:01.370,4867769,23.93,1000,Ask
SZ.000001,2021-05-19 09:51:01.400,4867859,23.92,12200,Bid
SZ.000001,2021-05-19 09:51:01.450,4867978,23.91,3200,Bid
SZ.000001,2021-05-19 09:51:01.580,4868386,23.8,100,Bid
